metric,avg_power_W,avg_power_W,avg_power_W,avg_power_W,duration_s,duration_s,duration_s,duration_s,nodes,nodes,nodes,nodes,total_energy,total_energy,total_energy,total_energy,cores,req_walltime,count
machine,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,,,
func_name,,,,,,,,,,,,,,,,,,,
622,4.170099696861782,0.6403622363602612,3.584166666666667,0.8338309168372818,4185.99906338968,4866.201869581126,6335.833333333333,32626.67766225102,1.0,1.0,1.0,1.0,272089.93912032916,1047429.493852698,1225012.2555555555,4024216.6636231197,16.0,7200.0,6.0
623,4.166162603289353,0.6286432703709363,9.2575,0.833627921756847,3598.3780020766894,4717.997343294984,3956.0,31633.684590375407,1.0,1.0,1.0,1.0,233894.57013498482,1014644.4518473173,1123978.72,3901636.8688226747,16.0,7200.0,2.0
624,4.166339686043369,0.6291915209942385,3.1599999999999997,0.8336370836160443,5728.097598118237,8325.28231139729,4026.0,55821.863874146446,1.0,1.0,1.0,1.0,372326.34387768543,1790494.0264798764,751090.56,6884967.838988993,16.0,7200.0,15.0
625,4.167017998731358,0.6312232456022859,2.795,0.8336720677428123,3278.698894398956,4046.0095851728815,4309.2,27127.639132289292,1.0,1.0,1.0,1.0,213115.42813593213,870294.9297938932,778758.624,3345889.1846861653,16.0,7200.0,5.0
626,4.170448425377072,0.6413888930042605,2.94,0.8338488947413117,6346.3188238969315,8422.62488441976,6693.0,56473.71502904727,1.0,1.0,1.0,1.0,412510.72355330054,1813072.9501189808,1225086.72,6965557.37093771,16.0,7200.0,1.0
627,4.137801545799773,0.5377435103924944,6.033333333333334,0.8321660537541518,1129.0838426562898,1538.625045273592,1079.6666666666667,10315.733368543157,1.0,1.0,1.0,1.0,73390.44977265883,328656.30440945807,251058.48888888894,1272081.1206018366,16.0,7200.0,3.0
628,4.160120707962218,0.6102777610401254,1.3587500000000001,0.8333165238441522,5223.493853553142,8006.341582752143,2516.5,53683.73730700327,1.0,1.0,1.0,1.0,339527.1004809542,1719477.4999081,396952.71,6620979.829524513,16.0,7200.0,4.0
629,4.167382221924237,0.6323106419215421,2.9185,0.8336908215549468,3660.057024377059,4635.762626965956,4478.3,31082.10002762872,1.0,1.0,1.0,1.0,237903.70658450882,997231.2112072648,818167.4968000001,3833636.7871621484,16.0,7200.0,10.0
63,4.165524496772128,0.6267187859603404,10.440000000000001,0.8335950643512348,2880.5522541720266,3575.1502215367295,3729.0,23970.53875654409,1.0,1.0,1.0,1.0,187235.8965211817,768755.616318507,1130036.1600000001,2956466.827976572,16.0,14400.0,1.0
630,4.166457255874344,0.6295488013058171,2.08,0.8336431438011275,3702.9053529398643,4854.290256866039,4073.0,32547.541769667634,1.0,1.0,1.0,1.0,240688.84794109117,1044025.7044559465,689477.4400000001,4014358.155365268,16.0,7200.0,1.0
631,4.167068533087528,0.63136321584361,7.675714285714286,0.8336746319152251,3949.3748935735684,5182.3593467476685,4330.214285714285,34747.284716559254,1.0,1.0,1.0,1.0,256709.36808228196,1114734.8830883887,1120708.9453061223,4285688.195559615,16.0,7200.0,14.0
632,4.16476924349891,0.6244707975478548,2.415,0.833556107956863,3030.6048400030545,3914.811040540558,3495.6666666666665,26248.16814825913,1.0,1.0,1.0,1.0,196989.31460019853,841651.2260745825,610483.2266666666,3237367.630431067,16.0,7200.0,3.0
633,4.165721385355386,0.627337282540641,2.63,0.8336052444469579,3955.972775695273,5384.244715406072,3799.0,36101.17479103994,1.0,1.0,1.0,1.0,257138.23042019273,1157813.965830991,676525.9199999999,4452635.285198509,16.0,7200.0,1.0
634,4.1696992716832835,0.639184228022739,2.529,0.833810254833619,7650.511150874676,10906.125804822706,5971.0,73126.75731525241,1.0,1.0,1.0,1.0,497283.2248068539,2347292.1676410465,1053666.544,9019524.747112755,16.0,7200.0,5.0
635,4.165307419286213,0.6260939862795801,2.085,0.8335838458614234,4124.66037154403,5721.4775904468515,3661.0,38362.49289997245,1.0,1.0,1.0,1.0,268102.9241503619,1230217.829433799,620026.9600000001,4731527.888891219,16.0,7200.0,1.0
636,4.136575733247126,0.5335105968137708,7.186538461538461,0.8321029070105109,868.7033407431185,1106.3311123047301,1046.7692307692307,7417.050704837804,1.0,1.0,1.0,1.0,56465.7171483027,236241.70797445913,262722.9727810651,914623.5687791968,16.0,7200.0,13.0
637,4.160320833114323,0.610892009436268,2.495,0.8333268393770695,2555.576547453149,3445.0523012850326,2547.0,23098.567710562194,1.0,1.0,1.0,1.0,166112.4755844547,739908.6005305526,448068.24000000005,2848820.9509519218,16.0,7200.0,1.0
638,4.175200943020687,0.6551918069926351,6.861574074074074,0.8340938696344461,25935.405099790984,33819.78612336286,29023.574074074073,226763.96781467026,1.0,1.0,1.0,1.0,1685801.331486414,7287591.3038057145,7133564.528532236,27970315.42614492,16.0,72000.0,54.0
639,4.1727346970803145,0.6480700180994059,2.505,0.8339667170787293,9487.338535897212,12370.993684732131,10619.0,82947.7355545217,1.0,1.0,1.0,1.0,616677.0048333188,2664330.026988839,1869793.5199999998,10231061.322349692,16.0,72000.0,1.0
64,4.173700024226295,0.6508689251013072,2.195,0.8340164752617747,11207.111578870665,14046.753256976013,14123.0,94183.19395340244,1.0,1.0,1.0,1.0,728462.2526265932,3025865.940776583,2416727.7600000002,11616956.702072874,16.0,14400.0,1.0
640,4.175326690358213,0.655553551640886,6.177441860465116,0.8341002876293654,30213.522879058368,40102.3937016198,31849.3488372093,268890.2948501635,1.0,1.0,1.0,1.0,1963878.9871387938,8641618.974758426,7479471.453628988,33166435.989922244,16.0,72000.0,43.0
641,4.105607214155561,0.4230866770814166,0.94,0.8305066034823695,776.9697569147742,1110.0209086668042,600.5,7441.937318558455,1.0,1.0,1.0,1.0,50503.03419946032,235068.44720051458,90699.51999999999,917502.3544136649,16.0,72000.0,2.0
642,4.175665489296775,0.6565239841454356,7.85078947368421,0.8341177859636992,39774.31338923369,52361.27821467252,43128.92105263158,351087.0563543388,1.0,1.0,1.0,1.0,2585330.37030019,11284084.993822977,11283070.533739612,43305143.52900597,16.0,72000.0,38.0
643,4.175244195832552,0.6553162408454175,3.975,0.8340961009672854,22901.4694844933,28317.375865532507,29937.0,189867.94105308616,1.0,1.0,1.0,1.0,1488595.5164920646,6101971.433279084,5975425.2,23419363.265136525,16.0,72000.0,1.0
644,4.176039467897094,0.6575943029000197,7.140000000000001,0.8341370412851337,49695.69494811495,59326.34893738441,70874.0,397781.4507844414,1.0,1.0,1.0,1.0,3230220.1716274717,12786104.237333126,17735509.76,49064827.465255626,16.0,73800.0,1.0
645,4.173246579967195,0.6495556709732182,3.80625,0.8339931022917518,11113.85569215375,14568.098667150074,12227.0,97679.62759738254,1.0,1.0,1.0,1.0,722400.6199899937,3137864.8844384803,2407496.3000000003,12048185.206122383,16.0,75600.0,4.0
646,4.11204505740588,0.4466743885234369,2.5450000000000004,0.8308384447490327,550.6627927932392,703.4617740708525,657.8333333333334,4715.786808148429,1.0,1.0,1.0,1.0,35793.08153156055,149237.15740904812,116252.30666666667,581425.4605355279,16.0,780.0,6.0
647,4.164153816014939,0.6226083563826983,2.91,0.8335243880538519,1182.1755013230363,823.7730733187731,3324.0,5521.6521796590105,1.0,1.0,1.0,1.0,76841.40758599737,177079.6880177297,606829.4400000001,681020.647828035,16.0,7800.0,1.0
648,4.175260721348101,0.6553633705802325,7.115673076923077,0.8340969220340305,24913.560819004768,31619.476817233422,30298.365384615383,212009.6519958947,1.0,1.0,1.0,1.0,1619381.4532353098,6813548.697979662,7570069.897781065,26150447.290288925,16.0,79200.0,52.0
649,4.175179357647148,0.6551312340493894,2.4263636363636363,0.8340927000502817,35976.10085074381,51097.42627186698,28598.78787878788,342617.17955710884,1.0,1.0,1.0,1.0,2338446.5552983475,11010580.704616504,4999692.09476584,42260281.56536839,16.0,79200.0,33.0
65,4.173607743438948,0.6506009252234811,3.7883333333333336,0.8340117442862788,6025.956505846268,5365.509523265568,13689.333333333334,35972.33161456517,1.0,1.0,1.0,1.0,391687.1728800074,1155782.339631553,2691505.457777778,4436978.030176696,16.0,14400.0,3.0
650,4.17580420497442,0.6569215498646698,2.3966666666666665,0.8341249361201082,40190.25738696623,50439.14661069143,50462.0,338196.0562645584,1.0,1.0,1.0,1.0,2612366.730152805,10870178.053037291,8797881.493333334,41715130.41034538,16.0,79200.0,3.0
651,4.17567642523298,0.6565545219720609,6.423484848484848,0.8341183823084392,38368.76671948972,49789.11560797799,43616.27272727273,333839.58044027846,1.0,1.0,1.0,1.0,2493969.836766832,10729797.00359401,10414508.563085398,41177741.541028604,16.0,79200.0,33.0
652,4.175510732930965,0.6560809357981806,6.526551724137931,0.8341098326299139,32510.442471746992,42127.47572966291,37122.96551724138,282467.5161215987,1.0,1.0,1.0,1.0,2113178.7606635545,9078357.063773416,8925282.583971461,34841169.69490505,16.0,79200.0,29.0
653,4.175393973730985,0.6557464172726049,7.773421052631579,0.8341037712204966,33503.44122873139,45087.52221573801,33594.0,302316.8885262561,1.0,1.0,1.0,1.0,2177723.6798675405,9715997.752733,8747028.909473686,37289476.24706251,16.0,82800.0,19.0
654,4.175974056558511,0.6574067090596487,8.172674418604652,0.834133691189565,54518.667727873784,70131.31195556423,63687.37209302326,470235.12781986536,1.0,1.0,1.0,1.0,3543713.402311796,15114595.670806557,16989421.111736074,58001687.46651129,16.0,82800.0,43.0
655,4.174486068974531,0.6531368904432805,4.460277777777778,0.8340569922602112,16213.524654435158,20722.658928714398,19314.222222222223,138945.9632627565,1.0,1.0,1.0,1.0,1053879.1025382853,4464700.808617126,4005082.9609876545,17138277.594193336,16.0,82800.0,18.0
656,4.175661013794826,0.6565121910509357,8.188125,0.8341175236241793,36929.70751739855,47576.02856462907,42943.75,319000.2184209776,1.0,1.0,1.0,1.0,2400430.9886309057,10252833.739820424,11466410.6875,39347362.781905584,16.0,82800.0,32.0
657,4.171808959659983,0.6453741631663699,2.9850000000000003,0.8339189995643046,7389.669002989237,9524.970199354539,8580.0,63864.74113166915,1.0,1.0,1.0,1.0,480328.4851943004,2050973.605613169,1576660.7999999998,7877249.860994884,16.0,8459.0,1.0
658,4.175071908753607,0.6548213757416791,8.0725,0.8340871653251275,26150.36781643469,35053.09825257164,26608.5,235034.57482956594,1.0,1.0,1.0,1.0,1699773.9080682548,7553141.430125302,7055509.859999999,28990432.38762008,16.0,85500.0,2.0
659,4.176142647620297,0.6578886447946798,6.066875,0.8341423812848835,77909.4895751747,101971.8390417626,86131.625,683730.5343444479,1.0,1.0,1.0,1.0,5064116.822386355,21977604.843471836,20074697.83875,84335616.63509348,16.0,86100.0,8.0
66,4.1712701760162085,0.6437983314695914,3.7268181818181816,0.8338912603071497,7111.669065227865,9360.320726326954,7717.545454545455,62760.98500602314,1.0,1.0,1.0,1.0,462258.4892398112,2015284.2907470982,1509776.401322314,7741081.740819197,16.0,14400.0,11.0
660,4.175866561312056,0.657098946198815,10.381973684210527,0.8341281758940844,54387.763835721365,73166.92327309781,54606.20394736842,490592.9965946886,1.0,1.0,1.0,1.0,3535204.6493218886,15768465.801854845,16497166.494861497,60512708.6871108,16.0,86100.0,152.0
661,4.176094301157435,0.6577510759898921,2.6689473684210525,0.8341398892466573,56510.63766798738,68300.49000977832,78256.47368421052,457954.03992299805,1.0,1.0,1.0,1.0,3673191.44841918,14720395.984717654,13984678.973074792,56486908.10579265,16.0,86100.0,19.0
662,4.175786984180341,0.6568719098500139,2.483046875,0.8341240484672252,36743.95097488028,44937.92968991463,49412.203125,301308.6697826373,1.0,1.0,1.0,1.0,2388356.8133672182,9684571.005634418,8683144.689902343,37165214.59572799,16.0,86100.0,64.0
663,4.175838908488392,0.657020272295516,10.746126373626375,0.834126724926947,52833.076034269,71203.90343416536,52687.29120879121,477430.8345741722,1.0,1.0,1.0,1.0,3434149.9422274847,15345318.732369002,16224420.238215193,58889196.897918835,16.0,86100.0,182.0
664,4.175950078666306,0.6573374282292438,10.50858527131783,0.8341324875828281,59051.04423189849,78687.2723755053,61386.666666666664,527606.8077430449,1.0,1.0,1.0,1.0,3838317.875073402,16958476.265101604,18669979.005684756,65078252.515868396,16.0,86100.0,258.0
665,4.173364215158254,0.649896179650452,0.69875,0.8339991878260293,15220.930878528123,21414.96196901175,12667.5,143590.2771912785,1.0,1.0,1.0,1.0,989360.507104328,4612747.235183736,1864402.6500000001,17710997.283956483,16.0,86100.0,4.0
666,4.168816571679161,0.6365633691757155,9.300999999999998,0.833764755700437,4983.127328746529,6599.210038479742,5295.2,44247.48749464334,1.0,1.0,1.0,1.0,323903.2763685244,1420051.1039042328,1508157.6831999999,5457495.554032039,16.0,86280.0,5.0
667,4.176139169164045,0.6578791900382096,10.475,0.8341422019864315,75425.16594357377,97947.77711877371,85537.66666666667,656747.8792789009,1.0,1.0,1.0,1.0,4902635.786332295,21110299.177779682,25969235.600000005,81007404.67542504,16.0,86280.0,3.0
668,4.175486118132843,0.6560096365028704,3.721,0.8341085628255427,34654.39100781378,46075.78362538001,36310.3,308942.6694321196,1.0,1.0,1.0,1.0,2252535.4155078954,9929154.17228563,7099970.820800001,38106761.253461346,16.0,86340.0,10.0
669,4.175819176868769,0.6569642716433683,2.3528333333333333,0.8341257078525335,63001.539114135434,89008.58165849907,51401.11111111111,596818.3149355849,1.0,1.0,1.0,1.0,4095100.042418803,19182366.56830087,8925563.072592592,73615158.63339436,16.0,86340.0,90.0
67,4.134633315079563,0.5269941088448151,4.5024999999999995,0.8320027319652221,904.4289754034024,1183.957952085825,1000.25,7937.582982875572,1.0,1.0,1.0,1.0,58787.88340122116,252694.40203150132,208092.00999999998,978799.579747563,16.0,14400.0,4.0
670,4.175518110174921,0.6561021377205548,3.282857142857143,0.8341101892465107,31663.2409610655,40592.88140822994,37372.71428571428,272177.40296229825,1.0,1.0,1.0,1.0,2058110.6624692576,8747669.908977965,7045717.655510204,33571929.44734891,16.0,86340.0,7.0
671,4.175909099138433,0.6572216474140512,6.686666666666667,0.8341303141637938,54556.27153297762,72273.62693216423,57896.333333333336,484602.03868870874,1.0,1.0,1.0,1.0,3546157.649643545,15576090.195604796,14068037.04888889,59773764.2681712,16.0,86340.0,3.0
672,4.175745197398515,0.6567528135096248,2.415046296296296,0.8341218755418907,59068.20475163521,83856.00389835825,47065.07407407407,562269.7539097648,1.0,1.0,1.0,1.0,3839433.308856289,18071643.463002175,8219479.399314129,69353696.95714118,16.0,86340.0,108.0
673,4.17173582289932,0.6451600338401685,3.6375,0.8339152297000264,6160.278342536789,7474.260829491492,8451.5,50114.00553261799,1.0,1.0,1.0,1.0,400418.09226489125,1609376.9799607154,1641281.2999999998,6181193.927546724,16.0,86340.0,2.0
674,4.176105735635815,0.6577828811565465,10.834741379310344,0.8341405060728277,75324.32142374227,99783.18403798394,79943.8448275862,669056.7920839598,1.0,1.0,1.0,1.0,4896080.892543247,21505723.45238637,24731097.03374554,82525645.0674816,16.0,86340.0,58.0
675,4.176094815355938,0.6577528434157147,10.623230088495575,0.8341398894040475,81510.19855488162,110906.1607343405,78348.59292035399,743641.0519013284,1.0,1.0,1.0,1.0,5298162.906067305,23902944.431745127,23972450.712412875,91725326.34577467,16.0,86340.0,113.0
676,4.17497342764084,0.6545390602582951,10.535,0.8340821133622416,24752.197011816676,33237.74052242085,25022.0,222862.43465758476,1.0,1.0,1.0,1.0,1608892.805768084,7161823.198242744,7620700.32,27489036.940146368,16.0,86340.0,2.0
677,4.103826688899494,0.41607749484251405,3.42,0.8304148255789126,421.1398855209186,508.5078312493576,585.5,3408.570844086544,1.0,1.0,1.0,1.0,27374.09255885971,107629.36403866282,111666.56,420231.2370569678,16.0,86340.0,2.0
678,4.175719138397078,0.6566781345725323,4.05,0.8341205513285438,28328.48427020055,31915.654704997643,45703.333333333336,213990.62588300285,1.0,1.0,1.0,1.0,1841351.477563036,6878042.216049939,9177229.333333334,26394872.508581042,16.0,86340.0,3.0
679,4.175726172572059,0.6566977036795064,2.974948717948718,0.8341209139079737,47246.400857612345,64056.32527846054,46052.584615384614,429505.79338061134,1.0,1.0,1.0,1.0,3071016.0557448026,13804596.949548613,8455216.74864852,52977793.51032173,16.0,86340.0,390.0
68,4.165947731828786,0.6280204270781324,2.375,0.8336168474306309,2759.920577955657,3315.394754874939,3879.5,22228.73173687498,1.0,1.0,1.0,1.0,179394.8375671177,712970.094827589,675033.0,2741644.4154222463,16.0,14400.0,2.0
680,4.17507852940122,0.6548408235130996,5.043375,0.8340875063752744,25405.25741414267,33740.33853790345,26725.3,226231.98935783308,1.0,1.0,1.0,1.0,1651341.7319192735,7270282.217450551,5791212.1582,27904675.24321432,16.0,86399.0,40.0
681,4.173775004788507,0.6510832404385345,8.686666666666667,0.8340203401655588,13849.134664139201,18421.132726066295,14490.272727272728,123514.9336107181,1.0,1.0,1.0,1.0,900193.7531690481,3968231.26144896,3984631.796363637,15234866.168307591,16.0,86399.0,33.0
682,4.176099568428984,0.6577658347993668,8.234473684210528,0.8341401607503263,69291.75409158572,89822.0877334138,79030.05263157895,602264.1931859507,1.0,1.0,1.0,1.0,4503964.015953072,19358838.393692084,21160421.376398895,74287025.2651473,16.0,86399.0,19.0
683,4.172683645568113,0.6479216790838889,4.295,0.8339640856076269,11339.118775399264,15578.694777695886,10481.5,104456.62219794093,1.0,1.0,1.0,1.0,737042.7204009522,3355132.814680459,2145772.68,12884037.584444977,16.0,86400.0,2.0
684,4.176131193633188,0.6578570029620173,3.3575000000000004,0.8341417604667598,97789.87123995007,136579.0472825262,84182.0,915785.5119911826,1.0,1.0,1.0,1.0,6356341.630596754,29436296.41632092,15971009.04,112958725.34594654,16.0,86400.0,2.0
685,4.175757146020149,0.6567857371727795,7.924398496240601,0.8341225299647872,43834.6394758432,57649.32735449956,47691.015037593985,386543.93039687246,1.0,1.0,1.0,1.0,2849251.565929808,12423924.203097047,12532739.770682342,47678632.36229872,16.0,86400.0,266.0
686,4.174369189951795,0.6528002256316443,3.9203125,0.8340509676831218,16802.666560945505,22086.80922234188,18312.9375,148093.4295534196,1.0,1.0,1.0,1.0,1092173.3264614579,4758488.275281331,3639238.5046874997,18266556.742500827,16.0,86400.0,64.0
687,4.153528284684933,0.5896225232283642,1.9356818181818183,0.8329767426596639,2274.373787472027,3232.137815926899,1803.8181818181818,21671.13773809845,1.0,1.0,1.0,1.0,147834.29618568174,693080.1123361924,301185.16165289254,2672650.010755792,16.0,86400.0,22.0
688,4.116426132211106,0.46260479173200875,2.895,0.8310642690439377,922.7672566775851,1321.547951204761,704.0,8860.272011256737,1.0,1.0,1.0,1.0,59979.871684043035,280699.00063267106,128353.28,1092445.2089592896,16.0,86400.0,1.0
689,4.170875882799096,0.6426436591486916,3.4924999999999997,0.8338709319867963,3289.3011875343836,3030.464922547743,7189.5,20317.09355429137,1.0,1.0,1.0,1.0,213804.57718973493,652405.4541902527,1379521.26,2505949.6307701287,16.0,86400.0,2.0
69,4.170240092307731,0.6407759711946985,3.37,0.8338381316541746,7028.130226695978,9663.739894386481,6475.0,64795.92873099139,1.0,1.0,1.0,1.0,456828.4647352386,2080143.355408404,1229732.0,7992021.218838604,16.0,14400.0,1.0
690,4.173783736065898,0.6511090506733571,4.555625,0.8340208191765381,10498.43626770993,12689.931521133187,14535.75,85085.05980949083,1.0,1.0,1.0,1.0,682398.3574011455,2733636.4300856623,3036372.8175,10494759.959555931,16.0,86400.0,8.0
